ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,humidity,temperature,class
26953.9,26942.7,1869.7,1869.2,1869.4,1205.6,1205.3,1205.4,7664.4,7664.0,7664.1,1547.2,1547.3,1547.7,4276.3,4276.2,111172.6,111209.5,16394.7,16382.1,16381.3,2821.1,2818.7,2816.7,1402.3,1402.2,1402.2,2431.9,2431.9,2432.0,15653.3,15659.5,23437.2,23439.4,4103.8,4103.6,4104.0,2282.0,2281.4,2281.1,4934.4,4932.1,4933.2,2405.3,2404.8,2404.5,77167.8,77197.8,5124.7,5124.6,1614.4,1613.4,1613.1,4226.8,4226.6,4226.7,1387.8,1387.4,1387.4,1701.3,1700.7,1701.0,4781.8,4782.0,41.220001,29.82,CocaCola
26936.8,26933.4,1869.7,1869.2,1869.4,1206.1,1205.6,1205.6,7665.9,7666.2,7665.8,1547.4,1547.7,1548.6,4276.5,4276.5,111087.4,111116.6,16395.5,16398.5,16391.6,2823.4,2819.8,2818.3,1403.2,1403.1,1403.1,2431.2,2432.2,2431.6,15657.4,15656.1,23458.2,23459.9,4103.2,4102.8,4104.4,2282.1,2281.0,2281.8,4934.9,4932.9,4933.9,2404.9,2404.9,2404.8,77128.9,77122.6,5122.4,5123.5,1615.2,1614.1,1614.2,4229.7,4229.3,4229.9,1388.3,1387.8,1387.9,1701.9,1701.4,1702.1,4785.2,4784.1,40.939999,29.82,CocaCola
26952.2,26960.5,1870.7,1870.7,1870.9,1207.1,1206.8,1206.8,7669.7,7669.6,7670.1,1549.2,1549.4,1549.7,4278.1,4277.9,111124.1,111169.6,16404.1,16398.3,16394.6,2822.8,2820.7,2818.5,1404.1,1403.8,1404.1,2432.7,2432.5,2432.5,15653.2,15656.0,23468.8,23458.2,4104.4,4105.1,4106.0,2282.4,2281.7,2281.8,4938.2,4936.9,4936.1,2405.5,2405.3,2405.7,77134.0,77125.0,5125.8,5124.9,1615.3,1614.5,1614.6,4230.0,4230.5,4230.7,1388.4,1388.4,1388.2,1702.4,1702.4,1702.2,4784.2,4783.5,41.049999,29.84,CocaCola
26955.2,26957.1,1872.0,1871.2,1871.3,1208.2,1207.8,1207.8,7674.1,7673.8,7673.8,1550.0,1550.1,1550.5,4278.4,4278.3,111102.8,111112.8,16423.9,16416.0,16407.0,2824.3,2821.7,2819.9,1405.2,1405.2,1405.3,2435.1,2434.9,2435.3,15660.9,15657.6,23481.4,23475.0,4109.4,4109.6,4109.9,2283.8,2282.8,2283.1,4947.2,4946.2,4944.8,2408.7,2408.5,2409.0,77222.2,77228.0,5127.2,5125.2,1617.1,1616.1,1616.1,4232.7,4231.7,4233.1,1389.6,1388.9,1388.8,1702.6,1703.0,1703.0,4784.4,4783.3,40.860001,29.85,CocaCola
26964.6,26963.7,1872.5,1872.0,1872.2,1209.9,1209.2,1209.3,7676.6,7676.2,7676.1,1551.0,1551.1,1551.7,4279.0,4278.8,111174.7,111103.8,16435.5,16423.9,16419.9,2825.5,2822.3,2820.9,1406.0,1406.1,1406.0,2435.2,2434.4,2435.5,15660.4,15666.2,23467.4,23443.6,4115.1,4113.9,4115.2,2284.3,2283.5,2283.6,4949.9,4950.0,4950.2,2411.5,2411.5,2411.9,77218.7,77196.8,5127.4,5127.3,1618.3,1617.5,1617.3,4234.2,4233.6,4233.9,1389.9,1389.2,1389.5,1702.9,1702.8,1703.3,4787.0,4786.3,40.490002,29.84,CocaCola
26951.3,26965.0,1872.7,1872.3,1872.7,1209.7,1209.4,1209.6,7676.1,7675.2,7676.0,1551.4,1551.3,1551.9,4278.8,4279.0,111211.1,111176.5,16437.3,16429.9,16424.2,2826.2,2823.2,2821.1,1406.8,1406.6,1406.5,2436.4,2436.2,2436.5,15660.9,15666.2,23467.8,23471.3,4114.3,4114.5,4114.9,2283.8,2282.8,2282.8,4948.5,4948.4,4948.3,2410.3,2409.7,2409.7,77179.5,77129.1,5126.5,5127.1,1618.0,1617.2,1617.1,4234.0,4233.4,4233.7,1390.0,1389.4,1389.3,1702.7,1702.9,1703.7,4787.0,4787.1,39.82,29.879999,CocaCola
26967.2,26966.0,1873.8,1873.3,1873.6,1210.1,1209.6,1209.8,7677.3,7677.3,7677.0,1551.0,1551.0,1551.8,4278.6,4278.3,111078.2,111185.2,16445.2,16430.3,16425.6,2825.9,2823.0,2821.5,1407.0,1406.6,1406.7,2435.6,2435.6,2436.0,15664.9,15668.1,23465.0,23468.9,4115.4,4115.1,4115.1,2283.9,2282.9,2283.2,4945.5,4945.2,4944.7,2409.1,2409.1,2409.2,77107.7,77118.2,5125.4,5127.1,1617.7,1616.5,1616.6,4232.2,4231.4,4232.6,1389.8,1388.7,1389.0,1702.1,1701.8,1701.9,4784.4,4784.0,39.790001,29.860001,CocaCola
26955.6,26953.9,1872.7,1872.5,1872.9,1209.3,1209.0,1209.1,7676.8,7676.2,7677.4,1549.2,1549.3,1550.0,4278.2,4277.7,111112.6,111074.6,16434.2,16433.2,16424.7,2826.7,2824.0,2822.4,1406.9,1406.7,1406.7,2435.5,2435.3,2436.2,15664.1,15661.7,23472.7,23467.3,4110.3,4110.8,4110.7,2283.3,2282.0,2282.4,4944.3,4942.4,4941.6,2406.4,2406.0,2406.3,77120.3,77130.8,5126.6,5126.7,1617.0,1616.0,1615.8,4234.0,4234.1,4235.1,1389.5,1389.0,1388.9,1701.8,1702.2,1702.6,4783.9,4784.1,39.91,29.889999,CocaCola
28247.7,28242.2,1946.1,1945.6,1945.7,1246.8,1246.4,1246.2,8237.5,8237.3,8239.5,1613.0,1612.7,1613.6,4556.9,4556.7,114657.1,114784.1,17194.0,17183.6,17174.3,2885.4,2882.4,2881.1,1415.6,1415.5,1415.6,2517.4,2517.4,2517.9,16283.1,16283.0,24342.5,24356.5,4136.6,4137.0,4137.0,2326.2,2325.3,2325.3,5159.7,5158.3,5158.3,2561.5,2561.5,2561.5,80797.1,80802.1,5395.0,5395.1,1674.7,1673.7,1673.5,4545.1,4545.0,4545.6,1425.4,1424.9,1424.6,1720.6,1720.6,1720.9,4990.1,4988.9,32.34,29.34,RedBull
28243.6,28246.5,1946.9,1946.4,1946.7,1246.1,1245.7,1246.0,8241.5,8240.4,8241.6,1612.9,1612.8,1613.2,4556.6,4556.2,114718.3,114657.8,17195.4,17184.9,17184.8,2885.8,2882.2,2880.0,1416.2,1416.1,1416.2,2517.3,2517.1,2517.5,16277.9,16273.9,24366.9,24375.2,4139.2,4138.0,4138.7,2327.7,2326.7,2326.9,5162.4,5160.8,5160.0,2561.4,2561.3,2561.9,80843.9,80830.1,5393.5,5394.0,1674.8,1673.6,1673.6,4546.9,4546.4,4547.0,1426.2,1425.7,1425.8,1720.5,1720.6,1721.2,4992.3,4991.9,34.830002,29.34,RedBull
28263.3,28259.5,1947.6,1947.5,1947.5,1246.8,1246.2,1246.4,8249.0,8248.7,8248.3,1613.6,1613.7,1614.3,4557.0,4556.9,114798.0,114839.8,17205.8,17192.9,17192.1,2885.9,2882.2,2881.2,1416.3,1416.1,1416.2,2516.2,2515.9,2516.8,16278.3,16274.7,24377.3,24371.7,4137.3,4137.0,4137.1,2328.9,2327.5,2328.2,5162.5,5162.2,5162.3,2560.9,2560.8,2560.9,80905.8,80859.4,5397.9,5396.1,1675.6,1674.1,1674.4,4550.0,4549.4,4550.0,1426.6,1426.0,1426.2,1721.8,1722.4,1722.3,4991.9,4991.0,35.939999,29.33,RedBull
28262.2,28254.3,1948.0,1947.5,1947.4,1247.1,1246.9,1247.1,8251.6,8252.2,8252.2,1613.4,1614.0,1613.9,4557.4,4557.1,114687.7,114740.0,17194.6,17186.0,17183.4,2887.2,2884.0,2882.8,1416.8,1416.7,1416.7,2516.9,2517.4,2517.3,16274.2,16276.6,24376.6,24382.7,4139.6,4138.7,4138.4,2330.1,2328.7,2328.8,5166.5,5166.0,5165.6,2562.6,2562.0,2561.7,80892.1,80879.1,5396.4,5396.2,1676.5,1675.5,1675.4,4551.2,4551.6,4552.2,1427.4,1426.8,1427.2,1721.9,1721.4,1722.0,4991.7,4991.1,36.41,29.309999,RedBull
28266.5,28258.3,1948.8,1948.1,1948.3,1248.0,1247.6,1247.8,8256.3,8256.5,8257.5,1614.9,1614.7,1615.2,4558.4,4558.3,114804.7,114711.2,17204.5,17192.9,17198.8,2886.9,2883.6,2882.4,1417.2,1417.0,1417.2,2517.2,2517.5,2517.5,16279.8,16280.9,24358.4,24363.9,4140.4,4140.6,4141.3,2331.0,2329.8,2330.1,5169.4,5169.4,5168.0,2562.0,2561.5,2562.3,80884.8,80933.6,5397.0,5397.2,1677.5,1676.6,1676.7,4553.8,4553.9,4554.1,1428.6,1427.8,1428.3,1723.4,1723.1,1723.5,4991.7,4994.3,36.68,29.360001,RedBull
28278.1,28274.0,1949.2,1948.6,1948.6,1249.0,1248.5,1248.7,8261.5,8261.5,8261.6,1616.0,1616.3,1617.2,4558.9,4559.0,114778.2,114746.9,17200.6,17192.7,17197.4,2888.3,2885.4,2883.7,1418.2,1418.1,1418.1,2518.2,2517.9,2518.9,16280.3,16280.1,24366.4,24365.6,4144.2,4144.2,4145.0,2332.2,2331.6,2331.8,5174.0,5173.3,5173.2,2565.5,2565.3,2565.6,80904.6,80869.0,5398.6,5399.1,1679.3,1678.6,1678.4,4557.9,4557.7,4558.3,1429.3,1428.6,1428.6,1723.7,1723.8,1724.0,4992.3,4992.2,36.740002,29.360001,RedBull
28288.4,28286.9,1950.2,1949.7,1949.9,1250.3,1250.0,1250.1,8266.3,8266.3,8265.4,1618.1,1617.7,1618.5,4560.0,4559.9,114653.2,114722.6,17203.8,17201.5,17200.4,2890.5,2887.3,2885.5,1419.3,1419.2,1419.0,2518.7,2518.9,2519.8,16280.3,16275.3,24392.2,24391.0,4145.7,4146.0,4146.4,2334.0,2333.1,2333.2,5176.0,5174.1,5173.6,2565.6,2565.4,2565.7,80920.0,80902.2,5400.1,5401.2,1679.1,1678.0,1677.8,4556.1,4556.7,4557.9,1429.3,1429.3,1429.1,1724.1,1724.0,1724.3,4995.4,4994.8,36.439999,29.360001,RedBull
28303.2,28300.0,1950.3,1950.1,1950.2,1250.8,1250.3,1250.5,8270.0,8269.7,8270.5,1617.4,1617.3,1617.8,4560.5,4560.3,114787.6,114744.6,17226.1,17218.4,17210.6,2891.3,2888.2,2886.5,1419.9,1419.9,1419.8,2519.9,2519.6,2520.4,16282.5,16281.0,24386.8,24397.7,4148.8,4148.0,4148.6,2334.7,2333.6,2333.4,5179.3,5178.1,5178.3,2567.5,2567.4,2567.4,80913.7,80945.3,5401.9,5401.8,1679.8,1678.9,1678.8,4559.0,4559.5,4559.3,1430.3,1429.5,1429.6,1724.6,1724.2,1724.6,4993.7,4992.5,36.43,29.34,RedBull
28286.6,28283.1,1950.5,1950.1,1950.2,1250.8,1250.5,1250.6,8272.2,8270.7,8272.6,1618.8,1618.6,1618.7,4560.9,4560.6,114781.5,114715.8,17227.0,17223.2,17218.8,2892.2,2889.5,2887.9,1420.8,1420.7,1420.8,2520.6,2520.4,2521.6,16289.6,16289.2,24412.0,24418.7,4151.7,4151.2,4152.2,2336.2,2335.3,2335.7,5183.2,5182.2,5182.9,2568.8,2568.3,2569.0,80976.9,81012.3,5402.1,5402.6,1680.6,1679.4,1679.1,4560.9,4561.6,4561.2,1430.7,1430.1,1430.1,1723.8,1723.9,1724.7,4995.7,4994.9,36.66,29.34,RedBull
28294.2,28296.8,1951.9,1951.6,1951.6,1251.6,1251.4,1251.3,8277.1,8276.8,8277.4,1619.8,1619.7,1620.5,4561.5,4561.4,114680.1,114808.2,17214.7,17213.2,17201.0,2891.4,2888.6,2886.9,1421.7,1421.4,1421.5,2522.0,2522.1,2522.5,16285.8,16286.4,24420.2,24429.7,4157.9,4157.7,4158.2,2336.3,2335.4,2335.6,5189.4,5188.1,5187.6,2571.8,2570.8,2571.1,81032.9,81026.4,5404.0,5402.5,1681.1,1679.6,1680.0,4562.6,4562.3,4561.9,1431.2,1430.6,1430.7,1725.0,1724.8,1725.8,4996.4,4998.2,36.77,29.360001,RedBull
28301.4,28306.1,1952.4,1952.2,1952.4,1252.4,1251.9,1252.0,8280.4,8280.3,8280.8,1621.0,1621.0,1621.3,4562.2,4562.0,114811.8,114810.9,17220.7,17209.9,17208.3,2892.3,2889.8,2887.4,1422.2,1422.0,1422.0,2521.0,2521.1,2521.6,16289.1,16287.3,24400.2,24397.1,4161.5,4161.0,4161.5,2336.9,2335.8,2336.0,5193.8,5191.8,5192.9,2572.8,2572.7,2572.9,80994.3,80992.8,5404.5,5404.7,1681.7,1680.7,1680.7,4564.4,4565.2,4565.4,1431.7,1431.0,1430.9,1725.1,1724.8,1725.3,4996.8,4998.7,36.650002,29.370001,RedBull
28306.6,28306.0,1952.9,1952.3,1952.2,1252.7,1252.4,1252.4,8284.3,8283.8,8283.6,1620.8,1621.5,1621.7,4563.1,4563.6,114737.6,114693.7,17224.3,17207.6,17206.1,2892.2,2888.4,2887.7,1421.7,1421.6,1421.8,2521.0,2521.4,2521.2,16282.5,16277.3,24390.9,24393.9,4158.5,4158.8,4158.8,2337.0,2336.0,2336.4,5186.8,5184.8,5183.4,2569.3,2568.9,2569.1,80978.8,80977.4,5405.1,5405.3,1682.3,1681.4,1681.0,4565.3,4565.5,4565.0,1432.5,1432.2,1432.2,1725.2,1724.8,1725.6,4997.9,4996.9,36.389999,29.360001,RedBull
28326.2,28323.3,1953.5,1952.9,1953.2,1253.3,1252.8,1253.0,8287.2,8287.7,8287.0,1621.9,1622.0,1622.6,4563.8,4563.7,114674.1,114708.6,17232.5,17230.7,17220.3,2894.7,2890.9,2889.4,1422.5,1422.2,1422.1,2521.9,2521.0,2521.7,16292.8,16293.8,24412.0,24415.2,4157.1,4156.5,4157.5,2337.9,2336.8,2337.4,5184.3,5182.4,5183.0,2568.1,2568.3,2568.0,81028.3,81020.9,5404.3,5404.5,1682.4,1681.6,1681.4,4567.5,4566.8,4567.4,1432.7,1432.1,1432.1,1725.3,1725.3,1726.0,5000.2,4998.1,36.540001,29.360001,RedBull
28320.4,28325.9,1954.7,1954.4,1954.2,1254.0,1253.6,1253.9,8292.5,8292.1,8293.2,1622.5,1622.5,1624.0,4564.4,4564.7,114625.5,114657.1,17239.3,17224.8,17223.4,2895.2,2892.1,2889.8,1423.2,1423.0,1423.2,2521.6,2521.0,2521.5,16289.3,16295.5,24430.6,24427.4,4158.9,4158.1,4157.6,2338.5,2337.4,2337.6,5181.5,5181.0,5180.5,2568.1,2568.1,2568.2,80962.2,80974.3,5404.2,5404.8,1683.0,1682.2,1682.3,4570.6,4570.3,4570.8,1433.2,1432.4,1432.6,1726.3,1725.8,1726.6,4999.7,4998.4,36.939999,29.360001,RedBull
28326.1,28335.3,1955.1,1954.3,1954.8,1255.1,1254.6,1254.7,8296.2,8296.6,8295.3,1624.4,1625.1,1625.0,4565.3,4565.5,114675.8,114577.5,17246.9,17236.6,17244.2,2895.0,2892.4,2890.4,1423.8,1423.6,1423.7,2521.0,2521.2,2521.4,16295.1,16293.4,24415.8,24430.1,4159.1,4159.3,4159.9,2339.5,2338.8,2338.9,5190.1,5188.8,5187.0,2569.3,2569.3,2569.5,81016.3,80992.6,5406.1,5406.9,1684.0,1682.8,1683.0,4572.4,4572.1,4572.5,1434.3,1433.9,1433.6,1727.3,1727.4,1727.2,5002.4,5000.9,36.939999,29.370001,RedBull
28329.4,28338.4,1955.4,1954.7,1955.2,1255.8,1255.2,1255.3,8297.7,8297.4,8297.7,1625.3,1625.2,1625.7,4565.8,4565.8,114830.9,114730.2,17239.1,17234.7,17244.2,2896.0,2892.7,2890.7,1424.9,1424.9,1424.9,2522.7,2523.1,2523.4,16291.5,16289.3,24423.8,24419.6,4164.7,4164.7,4165.5,2340.7,2339.3,2339.3,5195.6,5194.9,5194.8,2571.1,2570.6,2570.9,81012.9,81045.3,5408.4,5408.2,1683.9,1683.0,1682.6,4572.3,4573.0,4573.7,1434.6,1433.9,1434.0,1726.8,1726.8,1727.6,5001.4,4999.3,36.939999,29.360001,RedBull
28358.3,28363.1,1956.6,1956.0,1956.3,1256.1,1255.8,1255.8,8302.5,8302.3,8302.4,1625.7,1625.9,1626.6,4567.6,4567.2,114675.7,114755.8,17247.1,17233.3,17230.2,2896.7,2892.7,2891.3,1426.6,1426.5,1426.6,2525.9,2525.2,2526.4,16303.9,16303.7,24418.8,24428.9,4173.4,4174.1,4174.2,2342.0,2340.7,2340.9,5210.3,5210.4,5208.2,2577.8,2578.0,2577.5,81146.8,81118.3,5412.9,5411.8,1685.3,1684.5,1684.6,4574.5,4574.5,4574.9,1435.4,1434.8,1434.7,1727.0,1726.7,1726.5,5000.5,4999.9,37.029999,29.360001,RedBull
28336.9,28329.0,1952.2,1951.6,1951.4,1256.4,1255.9,1255.8,8267.0,8267.3,8266.5,1625.6,1625.4,1625.5,4557.3,4557.3,114749.1,114700.4,17200.0,17188.8,17183.0,2888.2,2885.2,2883.8,1423.8,1423.6,1423.6,2521.7,2521.5,2522.1,16278.9,16278.8,24384.1,24383.9,4190.6,4189.7,4189.6,2335.8,2334.7,2334.7,5198.3,5196.5,5195.3,2579.0,2579.1,2578.7,80893.2,80906.4,5402.9,5403.9,1683.2,1682.1,1681.8,4561.3,4560.6,4561.5,1433.1,1432.3,1432.4,1725.3,1724.6,1725.1,4993.4,4993.8,29.5,29.370001,RedBull
28284.6,28284.6,1953.0,1952.4,1952.8,1254.2,1253.8,1253.9,8266.9,8266.7,8267.0,1624.0,1623.8,1624.5,4556.1,4555.8,114675.2,114753.9,17210.8,17205.1,17192.6,2889.2,2886.0,2884.2,1423.1,1422.9,1423.0,2519.7,2519.3,2519.5,16274.7,16273.8,24363.3,24367.9,4180.6,4179.6,4180.3,2334.2,2333.4,2333.6,5187.2,5185.2,5184.9,2571.1,2570.3,2570.9,80858.6,80867.2,5400.2,5399.3,1681.1,1680.0,1679.6,4558.5,4557.8,4559.2,1432.7,1432.3,1432.2,1725.1,1724.2,1724.9,4995.5,4994.1,31.65,29.370001,RedBull
28285.5,28285.6,1952.7,1952.3,1952.4,1252.6,1252.3,1252.3,8266.6,8267.5,8267.3,1621.6,1621.9,1622.3,4555.0,4555.3,114726.0,114743.5,17207.5,17192.7,17191.6,2889.0,2885.9,2884.3,1422.1,1421.9,1422.1,2518.4,2518.5,2518.9,16273.3,16270.6,24360.1,24354.0,4171.1,4171.3,4171.5,2334.5,2333.8,2333.8,5180.1,5178.5,5179.4,2567.3,2566.9,2566.9,80865.5,80858.2,5401.6,5400.7,1680.7,1679.7,1679.6,4560.0,4559.3,4560.4,1433.0,1432.6,1432.5,1723.9,1724.1,1724.0,4993.5,4992.7,33.700001,29.370001,RedBull
28284.3,28285.0,1953.3,1952.5,1952.7,1252.8,1252.3,1252.4,8269.2,8269.1,8269.0,1622.7,1622.8,1623.4,4555.6,4555.7,114596.6,114567.7,17195.2,17193.3,17192.8,2889.4,2886.0,2883.9,1422.3,1422.2,1422.2,2518.6,2519.0,2519.3,16268.4,16265.3,24379.8,24380.4,4172.7,4171.4,4172.2,2335.1,2333.8,2334.2,5181.9,5181.2,5180.8,2565.7,2565.4,2565.9,80901.9,80907.3,5399.8,5400.0,1680.5,1679.3,1679.6,4559.4,4559.9,4560.2,1433.4,1432.4,1432.6,1723.9,1724.2,1724.9,4992.5,4991.5,35.110001,29.370001,RedBull
28295.9,28295.7,1954.4,1954.1,1954.0,1253.5,1253.2,1253.1,8273.6,8273.0,8272.2,1624.0,1624.0,1624.6,4556.5,4556.5,114664.2,114601.7,17197.0,17193.2,17183.3,2888.3,2885.5,2884.1,1422.8,1422.7,1422.6,2519.8,2519.1,2519.7,16266.6,16265.3,24356.6,24362.7,4175.6,4175.1,4176.5,2335.4,2334.3,2334.7,5185.9,5186.3,5186.3,2568.3,2568.5,2569.0,80969.2,80955.6,5402.5,5402.0,1682.1,1681.0,1681.3,4562.6,4562.7,4562.7,1433.3,1432.5,1432.6,1724.4,1724.3,1724.6,4993.6,4991.7,35.639999,29.4,RedBull
28300.6,28304.1,1954.2,1953.7,1953.8,1253.4,1253.1,1253.1,8269.3,8268.9,8269.0,1623.1,1623.4,1624.0,4556.2,4555.9,114657.8,114639.7,17194.8,17177.6,17169.7,2888.4,2885.6,2883.6,1422.3,1422.1,1422.2,2519.2,2518.2,2519.2,16266.3,16265.5,24326.0,24321.4,4173.7,4173.1,4173.7,2334.7,2333.6,2333.7,5181.1,5181.7,5180.0,2566.6,2566.0,2566.2,80873.8,80865.7,5400.8,5397.6,1681.1,1680.3,1680.6,4560.1,4560.4,4560.6,1433.4,1432.6,1432.5,1724.7,1724.0,1724.4,4993.0,4991.3,35.02,29.379999,RedBull
28301.5,28302.2,1954.5,1953.7,1953.8,1253.2,1252.7,1253.0,8268.6,8268.3,8268.7,1622.5,1623.6,1623.8,4555.5,4555.2,114564.9,114585.8,17198.1,17191.5,17187.5,2887.9,2884.4,2882.6,1422.1,1421.9,1421.9,2517.2,2517.4,2518.1,16260.7,16263.4,24339.8,24330.4,4174.7,4175.1,4174.3,2335.2,2334.0,2334.3,5182.3,5180.6,5179.0,2566.3,2566.1,2566.4,80898.7,80880.5,5398.8,5398.3,1681.6,1680.7,1680.4,4559.3,4560.3,4560.4,1433.0,1432.1,1432.4,1724.9,1724.6,1725.4,4993.8,4994.1,34.860001,29.370001,RedBull
28291.9,28291.0,1953.5,1953.1,1953.3,1252.5,1252.0,1252.0,8266.6,8266.3,8267.2,1622.2,1622.1,1622.5,4554.3,4554.2,114680.0,114657.4,17174.0,17172.4,17179.3,2887.1,2883.7,2881.9,1421.6,1421.4,1421.5,2516.8,2516.4,2516.7,16260.7,16260.8,24333.9,24366.8,4172.6,4173.4,4173.5,2335.2,2334.2,2334.2,5179.6,5178.5,5178.2,2564.4,2564.5,2564.5,80856.2,80825.8,5399.1,5398.3,1681.1,1679.9,1679.9,4559.5,4558.2,4559.7,1433.5,1433.2,1433.3,1724.8,1724.4,1724.8,4989.6,4990.5,34.740002,29.379999,RedBull
28282.5,28279.7,1953.1,1952.7,1952.5,1251.9,1251.7,1251.7,8267.8,8267.4,8267.7,1621.5,1621.8,1622.0,4553.3,4553.2,114570.8,114603.7,17180.5,17178.9,17176.2,2887.4,2884.3,2882.7,1421.6,1421.3,1421.3,2516.0,2515.7,2516.4,16255.3,16256.6,24361.9,24352.9,4171.3,4171.0,4171.2,2335.0,2333.8,2334.3,5177.6,5176.8,5175.9,2563.8,2563.2,2564.0,80926.7,80937.2,5400.7,5400.6,1680.7,1680.0,1679.6,4560.1,4559.5,4559.3,1433.4,1433.0,1433.1,1725.2,1725.4,1725.5,4992.3,4992.2,35.189999,29.379999,RedBull
28291.6,28301.1,1954.2,1953.9,1953.9,1252.5,1251.9,1252.0,8270.0,8269.3,8268.5,1622.2,1622.1,1622.2,4553.7,4553.6,114612.6,114587.2,17197.9,17182.5,17176.7,2886.3,2883.8,2882.1,1422.0,1421.7,1421.7,2516.2,2516.4,2515.9,16259.8,16256.9,24363.2,24360.7,4175.5,4174.6,4175.5,2335.6,2334.5,2335.2,5180.4,5178.9,5178.9,2564.4,2564.2,2564.2,80905.3,80902.5,5400.5,5400.9,1681.3,1680.4,1680.3,4559.5,4559.9,4560.3,1433.8,1433.3,1433.4,1724.8,1724.1,1724.5,4993.6,4994.2,35.68,29.370001,RedBull
28292.4,28294.9,1954.5,1954.1,1954.3,1252.5,1252.1,1252.1,8270.3,8270.1,8271.2,1622.2,1622.0,1622.5,4553.7,4553.7,114539.4,114559.0,17188.2,17175.4,17175.5,2887.8,2884.3,2882.6,1421.6,1421.6,1421.6,2515.1,2515.2,2515.5,16254.5,16257.0,24349.8,24355.2,4172.9,4173.5,4173.5,2335.9,2334.8,2334.8,5179.6,5178.1,5177.5,2564.1,2563.6,2564.1,80916.8,80903.1,5401.1,5400.5,1681.4,1680.2,1680.4,4561.1,4561.5,4562.2,1434.3,1433.9,1433.9,1725.1,1724.6,1725.2,4991.9,4991.4,35.73,29.4,RedBull
28294.2,28303.4,1954.5,1953.9,1954.1,1252.8,1252.5,1252.5,8274.3,8272.8,8273.1,1623.0,1622.9,1623.3,4554.7,4554.5,114526.9,114503.3,17178.9,17165.7,17163.7,2886.0,2883.0,2881.7,1422.2,1421.9,1422.1,2516.1,2516.8,2516.8,16259.4,16260.0,24345.0,24342.2,4176.4,4176.1,4175.9,2336.3,2335.6,2335.8,5181.6,5180.8,5180.3,2565.5,2565.0,2565.8,80942.7,80910.8,5399.8,5400.7,1681.7,1680.9,1680.7,4562.1,4562.3,4562.7,1434.6,1433.9,1434.0,1725.1,1724.9,1726.0,4992.7,4991.1,35.830002,29.4,RedBull
28291.1,28290.7,1954.8,1954.6,1954.8,1252.6,1252.2,1252.4,8275.0,8274.7,8274.4,1623.4,1623.5,1623.6,4554.6,4555.2,114474.7,114474.1,17181.3,17175.2,17178.5,2887.1,2884.2,2881.7,1422.5,1422.3,1422.4,2517.2,2516.8,2517.1,16253.3,16255.8,24339.7,24354.1,4177.1,4177.2,4176.9,2336.9,2336.0,2335.9,5182.7,5180.7,5180.3,2565.3,2564.9,2564.8,80910.3,80874.5,5400.4,5401.3,1682.1,1681.1,1681.0,4563.9,4563.3,4564.1,1435.0,1434.5,1434.5,1725.2,1725.0,1725.8,4993.2,4993.8,35.91,29.42,RedBull
28299.0,28297.2,1955.1,1954.7,1954.8,1253.0,1252.5,1252.7,8276.1,8276.4,8277.3,1622.8,1622.8,1623.4,4554.7,4554.6,114545.4,114445.8,17177.2,17172.5,17167.2,2886.6,2883.9,2882.1,1422.1,1421.9,1422.0,2516.0,2515.4,2515.9,16248.6,16256.1,24346.2,24352.5,4176.1,4175.8,4176.1,2336.4,2335.8,2335.6,5177.0,5175.4,5175.6,2563.6,2562.7,2563.0,80890.9,80897.5,5401.1,5402.5,1681.9,1680.7,1680.9,4564.6,4565.3,4564.5,1436.0,1435.3,1434.9,1725.3,1724.8,1725.4,4995.1,4994.9,36.029999,29.4,RedBull
28309.2,28306.2,1955.6,1955.2,1955.3,1252.9,1252.6,1252.7,8278.3,8278.2,8277.2,1623.9,1623.8,1624.1,4555.3,4555.0,114422.9,114485.6,17178.2,17165.2,17168.2,2887.3,2883.9,2882.3,1422.1,1421.9,1421.9,2515.7,2515.0,2515.9,16250.5,16247.4,24345.3,24340.6,4176.2,4175.6,4175.5,2336.3,2335.4,2335.7,5178.1,5175.5,5175.6,2561.9,2561.0,2561.7,80930.2,80915.8,5401.1,5401.3,1681.9,1681.2,1680.8,4564.9,4565.7,4566.0,1435.7,1435.4,1435.3,1726.1,1725.8,1726.1,4990.3,4990.8,36.34,29.42,RedBull
28302.3,28307.5,1956.3,1955.3,1955.5,1252.8,1252.4,1252.5,8280.4,8279.4,8279.9,1622.9,1622.9,1623.5,4555.8,4555.5,114419.7,114351.5,17188.1,17175.2,17170.7,2887.7,2884.9,2883.3,1422.5,1422.2,1422.4,2515.1,2514.8,2514.9,16258.3,16256.4,24344.4,24335.4,4176.1,4176.1,4176.2,2336.9,2336.3,2335.9,5177.9,5177.4,5176.6,2561.9,2561.7,2562.5,80889.0,80898.7,5402.1,5402.7,1681.5,1680.6,1680.4,4565.8,4565.8,4565.9,1436.5,1435.6,1435.7,1726.4,1726.8,1726.7,4992.6,4992.8,36.610001,29.379999,RedBull
